order_id,customer_id,order_datetime,channel,status
29169,4683,2024-06-28 21:57:58,app,delivered
87848,5620,2024-02-07 13:09:59,store,returned
104876,1551,2024-04-22 09:05:26,web,paid
46167,3265,2024-05-24 10:53:55,web,shipped
78334,3760,2024-05-30 17:33:13,app,delivered
108461,3265,2024-01-22 00:18:15,web,shipped
115981,3692,2024-03-21 17:11:50,app,paid
191931,4566,2024-05-25 21:37:27,web,shipped
99062,2119,2024-03-14 12:50:22,web,delivered
56485,5856,2024-02-23 07:31:20,web,delivered
14350,4566,2024-06-12 16:05:24,store,delivered
134272,4832,2024-05-19 03:55:29,web,delivered
101175,2414,2024-03-06 03:42:27,app,paid
8167,1367,2024-06-13 07:29:50,web,delivered
126323,3357,2024-01-27 07:55:59,web,paid
104134,4780,2024-02-03 01:53:21,app,paid
142955,4190,2024-05-04 16:53:22,web,delivered
43612,3813,2024-03-15 22:32:34,web,canceled
114314,2536,2024-06-07 03:54:19,app,delivered
105589,4272,2024-03-15 22:09:45,web,paid
126535,4832,2024-05-14 00:21:11,app,delivered
187641,3136,2024-03-02 11:50:56,web,delivered
175453,2159,2024-02-19 07:14:28,web,delivered
86225,1925,2024-05-09 16:04:52,app,delivered
32847,3693,2024-01-03 13:59:36,web,delivered
125692,4485,2024-01-27 21:20:52,web,returned
113309,3288,2024-03-16 01:08:00,web,paid
48056,4012,2024-05-21 18:08:19,app,delivered
80052,2832,2024-06-12 03:22:28,app,paid
75028,4232,2024-02-01 06:52:43,app,returned
41213,5221,2024-04-22 00:06:18,web,delivered
135192,5419,2024-01-27 07:17:13,web,paid
48941,4683,2024-04-03 23:49:08,app,shipped
5953,3496,2024-06-23 06:32:43,store,delivered
169525,2314,2024-03-10 18:06:30,app,delivered
36095,5065,2024-03-18 18:36:57,app,canceled
116452,3032,2024-04-07 16:01:33,store,delivered
55744,1217,2024-01-17 01:37:01,store,delivered
82698,1646,2024-02-22 05:31:17,app,delivered
58443,4727,2024-04-07 06:09:01,web,shipped
94469,4624,2024-02-06 01:14:48,store,returned
165120,5299,2024-06-15 18:11:18,web,shipped
96948,4905,2024-01-27 01:59:23,store,paid
22608,4727,2024-02-15 20:45:11,web,delivered
163010,5040,2024-03-07 03:43:13,app,shipped
97868,2676,2024-01-23 05:29:23,app,delivered
177587,2834,,web,delivered
6511,1195,2024-04-03 07:13:38,store,delivered
69325,2274,2024-03-31 15:26:17,web,canceled
179230,4032,2024-02-05 02:06:11,web,delivered
169555,1585,2024-02-01 12:46:47,store,delivered
155787,3813,2024-06-04 04:51:29,web,paid
31676,3813,2024-03-31 01:14:12,web,delivered
20107,1098,2024-03-29 13:33:03,web,delivered
75426,4452,2024-02-04 16:03:53,app,paid
134872,2113,2024-04-17 12:41:36,web,shipped
133386,2172,2024-03-21 08:05:42,web,delivered
102416,1755,2024-02-15 14:54:52,web,delivered
48287,4229,2024-03-29 22:42:12,store,delivered
193047,5554,2024-06-04 22:12:28,store,delivered
198969,3622,2024-03-02 06:30:48,app,paid
49592,2051,2024-04-17 01:59:43,store,paid
10226,4523,2024-02-18 21:04:53,app,delivered
198469,5695,2024-03-07 23:47:05,app,delivered
199424,4823,2024-02-13 18:29:58,app,canceled
34800,1070,2024-01-18 10:25:49,web,returned
195364,4233,2024-01-28 17:23:14,app,shipped
93270,4878,2024-05-13 12:57:30,store,delivered
115543,4125,2024-05-07 06:25:57,web,delivered
137558,3837,2024-04-07 20:55:12,app,delivered
136149,4767,2024-05-06 20:00:18,web,delivered
174925,3091,2024-06-28 11:50:40,web,paid
118436,4832,2024-03-27 02:42:35,web,delivered
74190,1728,2024-03-01 17:21:58,app,returned
96350,3460,2024-03-12 13:02:59,store,shipped
101121,4069,2024-01-26 14:30:28,app,delivered
60444,5856,2024-06-19 14:49:11,web,canceled
158069,4731,2024-06-22 22:19:29,store,canceled
98961,3479,2024-04-13 05:19:49,app,delivered
117933,3692,2024-06-09 00:01:24,web,delivered
145299,3813,2024-03-27 04:29:37,web,delivered
150834,1341,2024-03-19 01:08:09,store,paid
187906,4566,2024-03-06 21:44:19,app,shipped
189253,3435,2024-04-16 21:56:44,web,paid
182782,1480,2024-04-27 16:40:24,app,delivered
153385,2653,2024-01-06 00:01:11,web,delivered
62344,3451,2024-01-07 21:34:27,app,delivered
84194,1526,2024-05-28 08:58:58,web,canceled
102519,2676,2024-05-28 03:38:22,store,delivered
87125,1844,2024-06-18 05:39:52,app,delivered
41631,3678,2024-03-15 02:08:31,web,delivered
155365,4566,2024-06-15 01:49:27,web,delivered
86483,4733,2024-05-23 08:16:57,web,delivered
28452,5680,2024-02-04 12:20:12,web,delivered
160969,1969,2024-01-06 01:17:31,web,shipped
56634,5167,2024-05-09 09:53:05,app,delivered
175917,5732,2024-03-23 18:32:01,app,delivered
136030,4277,2024-03-23 07:30:01,web,delivered
168686,4823,2024-03-10 14:25:50,web,canceled
30660,4566,2024-03-08 13:53:32,web,delivered
86883,5842,2024-05-30 18:46:42,app,returned
39986,5657,2024-03-04 12:30:06,store,delivered
148708,3859,2024-01-06 08:12:20,web,returned
42017,4063,2024-03-01 21:04:41,app,delivered
79071,1385,2024-06-02 14:04:10,web,delivered
19575,4823,2024-04-21 16:30:02,web,canceled
177702,5107,2024-06-26 18:22:17,web,delivered
26617,1077,2024-04-13 10:17:11,web,paid
38596,2557,2024-03-06 21:24:14,app,delivered
82248,2328,2024-01-02 02:27:41,web,delivered
15007,2234,2024-06-24 17:50:13,web,canceled
194121,5929,2024-05-19 01:55:22,web,shipped
101287,4968,2024-04-07 04:54:53,web,delivered
80693,4593,2024-04-03 14:27:06,app,delivered
170682,4823,2024-06-16 11:20:28,app,paid
36479,5787,2024-06-03 13:27:16,web,delivered
111741,4566,2024-06-27 06:14:17,web,delivered
154719,4015,2024-06-29 23:53:57,store,delivered
194039,4266,2024-01-08 19:52:09,web,delivered
22812,4133,2024-05-23 14:14:55,store,shipped
134563,1153,2024-06-23 05:48:44,web,delivered
149668,2519,2024-06-28 08:34:01,web,canceled
37149,2730,2024-05-30 03:53:10,app,delivered
104345,3677,2024-05-20 06:49:10,app,shipped
197686,2772,2024-04-01 17:12:13,app,canceled
141775,3813,2024-03-19 01:33:04,web,paid
132112,3725,2024-04-19 05:26:58,app,delivered
196234,1728,2024-06-02 03:54:44,web,delivered
86431,2218,2024-06-26 08:17:52,web,delivered
23180,4538,2024-04-20 01:50:38,web,canceled
164414,927833,2024-04-23 13:46:02,app,delivered
70303,2780,2024-05-16 19:45:10,web,returned
129078,3785,2024-06-15 03:07:10,web,delivered
107160,4183,2024-01-13 10:12:19,web,shipped
121462,1296,2024-04-11 17:24:01,web,delivered
126548,4912,2024-04-02 12:47:15,app,paid
7563,2593,2024-05-10 14:55:52,web,shipped
54069,2197,2024-06-27 17:50:48,store,returned
105236,1646,2024-06-17 10:25:54,app,canceled
167202,3591,2024-02-20 15:45:53,web,delivered
166002,5223,2024-01-26 05:06:30,web,delivered
125366,2233,2024-05-25 05:49:17,web,delivered
6150,1826,2024-04-03 12:46:54,app,delivered
81234,3000,2024-06-25 13:14:45,web,delivered
182925,5656,2024-04-11 04:22:29,web,returned
131778,5059,2024-06-02 14:55:17,web,paid
86308,1776,2024-06-12 11:46:27,web,delivered
181219,2465,2024-06-16 17:12:21,app,shipped
122757,3265,2024-02-23 20:05:26,web,paid
120022,3813,2024-01-20 20:43:34,web,delivered
68006,3458,2024-06-09 09:25:15,app,shipped
89612,4460,2024-05-17 01:03:34,web,shipped
120938,3721,2024-06-23 09:46:14,app,delivered
171261,3526,2024-03-15 20:38:47,app,delivered
51002,1130,2024-03-02 06:29:23,app,canceled
190020,1027,2024-06-16 12:47:26,app,paid
15932,4587,2024-05-28 08:31:45,web,shipped
188176,1665,2024-01-01 09:21:30,web,delivered
140514,2502,2024-05-12 08:16:32,store,delivered
67917,5310,2024-06-24 05:25:40,app,shipped
94314,1924,2024-04-04 06:17:49,app,delivered
185575,4823,2024-01-02 20:11:21,web,shipped
1847,1408,2024-01-27 20:23:44,web,paid
116826,5040,2024-01-15 17:02:06,store,delivered
8193,2233,2024-05-14 10:07:07,store,delivered
1436,3136,2024-06-25 04:41:39,web,canceled
75402,2233,2024-04-09 00:47:12,web,delivered
141782,3202,2024-06-17 17:19:40,store,shipped
129267,3265,2024-01-03 01:56:10,store,delivered
100306,5680,2024-05-07 00:30:23,web,shipped
40636,1868,2024-06-29 19:08:33,web,delivered
26454,3442,2024-01-27 11:50:26,app,delivered
115946,5116,2024-06-10 03:29:18,web,delivered
199141,3458,2024-04-22 12:34:28,web,shipped
94011,3799,2024-04-12 20:45:55,store,shipped
153323,2289,2024-04-06 12:08:37,web,delivered
133928,2004,2024-03-15 04:27:45,web,delivered
6653,1922,2024-06-15 04:06:37,web,paid
112911,4823,2024-05-28 21:21:50,store,shipped
64338,4751,2024-02-29 18:23:31,app,delivered
172492,5303,2024-04-19 15:26:54,web,paid
166755,4683,2024-06-16 13:15:57,web,delivered
134329,1343,2024-02-16 01:06:49,web,delivered
77273,4823,2024-06-27 07:24:43,web,delivered
19011,2233,2024-06-21 18:21:41,web,shipped
176024,3216,2024-04-13 12:12:48,web,delivered
67031,2304,2024-05-18 19:35:04,web,delivered
105295,3737,2024-06-14 21:06:45,app,canceled
102420,1374,2024-01-21 17:54:50,web,delivered
191880,4626,2024-06-02 04:27:38,web,delivered
16381,4249,2024-02-13 20:01:19,web,delivered
29313,2337,2024-04-17 04:52:37,web,paid
174031,5223,2024-04-04 22:12:34,web,delivered
163596,4566,2024-06-12 05:26:41,app,delivered
9188,1382,2024-05-31 13:22:54,app,delivered
6162,3114,2024-03-01 08:35:34,web,delivered
64397,5212,2024-05-05 11:13:45,app,delivered
103703,2519,2024-05-15 10:52:12,web,delivered
128836,5303,2024-06-15 00:03:01,app,shipped
114279,5796,2024-03-28 18:05:25,app,paid
178354,4597,2024-01-17 11:41:42,app,delivered
165746,4162,2024-06-09 04:08:00,app,delivered
167716,4298,2024-01-26 18:24:23,web,shipped
63205,1723,2024-05-18 05:13:35,app,returned
129201,4070,2024-05-19 12:32:51,web,canceled
161495,4116,2024-03-17 11:18:05,web,delivered
109413,2838,2024-05-30 20:28:47,web,delivered
90332,2830,2024-06-15 04:11:25,web,paid
17887,4802,2024-02-10 14:20:22,app,paid
668,4823,2024-04-17 14:31:35,store,shipped
30458,3221,2024-02-15 00:21:31,app,delivered
195458,5910,2024-03-24 10:33:30,web,canceled
91413,1911,2024-05-04 04:46:05,store,delivered
66746,4729,2024-06-20 22:28:43,web,canceled
16254,1876,2024-01-03 01:35:00,store,delivered
46096,4463,2024-02-13 06:54:51,web,delivered
19530,4566,2024-02-25 01:05:50,app,delivered
94533,3895,2024-06-09 02:14:43,app,canceled
188596,4660,2024-04-23 05:05:49,web,delivered
132354,4711,2024-06-04 02:03:35,app,delivered
189677,4823,2024-03-10 20:27:37,app,shipped
41988,2924,2024-03-11 03:11:30,web,canceled
145414,5946,2024-06-01 00:44:50,store,delivered
84313,1408,2024-02-04 00:34:51,app,delivered
60733,2536,2024-04-18 18:52:08,web,delivered
100744,4823,2024-02-18 11:54:23,web,delivered
159810,5940,2024-04-14 01:52:59,web,delivered
162240,2449,2024-05-07 07:54:49,web,canceled
74615,3813,2024-05-17 04:16:10,web,paid
40311,1371,2024-06-04 05:12:57,web,canceled
13892,2928,2024-06-21 17:51:06,store,paid
16073,1464,2024-05-26 17:46:20,web,delivered
167655,2295,2024-04-12 22:21:33,store,canceled
130497,3265,2024-03-19 02:51:07,web,delivered
41625,2398,2024-04-10 08:31:52,app,delivered
65499,3967,2024-06-02 05:37:42,store,delivered
58950,1724,2024-04-19 01:17:14,web,delivered
81946,1846,2024-03-27 10:52:06,store,delivered
16673,2171,2024-06-01 08:26:01,store,delivered
104031,4823,2024-05-23 10:53:55,web,shipped
189215,4243,,store,canceled
148642,1802,2024-03-24 03:00:51,web,delivered
55727,1886,2024-05-22 00:06:18,store,delivered
48597,3976,2024-03-25 16:41:52,web,shipped
84431,2228,2024-05-15 00:58:26,app,delivered
172356,4683,2024-06-09 21:39:35,web,canceled
94068,4823,2024-05-26 13:34:53,web,delivered
39282,1969,2024-06-14 03:28:09,web,delivered
132959,4727,2024-02-09 13:44:05,store,delivered
4043,4266,2024-06-25 13:17:48,web,delivered
97835,1100,2024-02-12 17:59:53,web,delivered
99292,4368,,web,canceled
22713,2274,2024-03-09 01:18:59,store,delivered
106656,1546,2024-01-07 00:17:47,app,delivered
119719,3321,2024-05-18 17:10:35,app,canceled
19555,2068,2024-02-02 12:03:00,app,delivered
163398,2370,2024-06-15 22:22:04,web,shipped
91282,1551,2024-01-05 03:37:20,store,delivered
84687,3662,2024-06-12 20:53:03,web,paid
192183,4050,2024-02-23 00:32:07,web,delivered
194775,4286,2024-01-30 00:29:44,web,delivered
1263,4595,2024-03-11 13:23:16,web,delivered
109754,5866,2024-03-31 13:38:02,web,canceled
7280,3443,2024-02-28 06:04:09,web,delivered
41660,3970,2024-06-29 03:09:26,web,delivered
171107,3504,2024-04-28 13:53:22,store,canceled
185664,3877,2024-06-18 10:37:15,app,delivered
30365,4683,2024-03-07 18:29:53,web,delivered
67430,5167,2024-02-29 00:11:32,app,delivered
114663,1217,2024-03-23 15:59:53,web,delivered
11256,3096,2024-05-19 22:39:23,web,canceled
78867,2052,2024-04-25 04:48:48,web,delivered
5881,4577,2024-02-18 01:52:38,web,shipped
34139,4823,2024-04-24 19:22:47,store,canceled
74981,1316,2024-05-11 01:44:17,web,paid
48730,4627,2024-06-28 11:46:44,store,delivered
27828,4639,2024-04-05 23:10:58,app,delivered
13060,1764,2024-06-13 00:54:55,web,delivered
27362,4533,2024-04-28 21:21:48,web,canceled
22461,4566,2024-02-25 02:31:20,web,delivered
30476,4453,2024-05-17 20:19:37,web,delivered
151335,4334,2024-05-22 05:59:00,app,delivered
65649,4368,2024-01-14 13:51:28,app,shipped
54715,2813,2024-01-20 12:38:28,web,delivered
148856,1969,2024-06-15 01:05:47,web,delivered
38312,1233,2024-06-22 04:05:22,web,delivered
138134,4045,2024-02-19 20:52:33,app,delivered
19476,2869,2024-06-25 01:51:42,app,delivered
93703,1551,2024-03-31 06:28:46,web,delivered
56180,1284,2024-06-23 19:25:51,app,delivered
132009,5106,2024-03-31 21:33:32,app,delivered
22621,1776,2024-01-04 04:34:50,app,delivered
115024,2403,2024-06-11 04:43:18,store,delivered
63024,1877,2024-04-23 11:08:48,app,delivered
101091,2997,2024-02-26 15:37:13,app,delivered
158657,5331,2024-05-15 18:15:47,web,paid
137544,1728,2024-03-26 06:57:27,web,shipped
163896,2333,2024-04-10 00:23:14,store,delivered
8240,1802,2024-04-19 06:15:20,store,delivered
137546,5098,2024-02-15 04:33:24,store,paid
130474,5920,2024-05-25 22:16:47,store,paid
86006,5227,2024-05-03 21:39:34,web,paid
145914,3697,2024-03-03 01:37:07,web,delivered
27993,1339,2024-01-13 14:36:50,web,paid
98717,5748,2024-02-28 08:10:14,web,paid
156347,2670,2024-02-17 12:02:29,web,shipped
167293,2078,2024-04-03 04:34:07,web,delivered
51061,3425,2024-06-29 04:32:48,web,shipped
112760,4469,2024-04-16 03:34:26,web,returned
138047,2239,2024-04-28 06:20:24,app,delivered
48663,2757,2024-03-26 10:50:35,app,delivered
91236,5572,2024-01-08 10:48:14,store,canceled
124526,2220,2024-03-21 23:30:39,web,paid
102389,4823,2024-03-15 10:37:41,app,canceled
158403,5664,2024-05-04 19:46:27,app,shipped
46718,3285,2024-03-26 23:31:10,web,delivered
189788,5331,2024-06-26 09:24:37,store,delivered
140234,1919,2024-05-21 13:59:35,web,canceled
164766,3399,2024-06-08 06:00:01,web,paid
173544,4823,2024-04-08 14:42:10,web,returned
99850,3285,2024-03-27 10:12:46,store,returned
93431,4566,2024-03-13 00:28:51,store,paid
11243,4180,2024-06-09 16:51:58,web,delivered
131494,1844,2024-02-03 07:46:14,web,shipped
17953,1173,2024-06-11 18:50:52,web,paid
21775,5910,2024-05-10 08:40:26,store,delivered
34008,5550,2024-06-25 10:56:24,web,delivered
52164,1248,2024-06-15 13:57:08,app,delivered
109302,1160,2024-02-26 13:52:09,app,delivered
121725,2466,2024-03-27 23:42:39,store,delivered
192425,2188,2024-03-30 19:46:58,web,delivered
87774,5477,2024-01-29 12:17:38,app,returned
97358,4257,2024-04-20 01:11:39,web,paid
99497,4566,2024-03-19 22:42:41,app,delivered
157173,3813,2024-03-22 03:04:37,web,delivered
57224,4015,2024-04-08 08:48:56,web,shipped
144418,1858,2024-06-14 13:59:16,web,delivered
112645,1519,2024-02-03 03:07:36,web,shipped
178855,4063,2024-05-25 02:05:58,app,delivered
170231,5852,2024-02-24 10:30:30,app,canceled
134322,5178,2024-02-16 21:23:22,web,returned
43070,3056,2024-05-17 09:24:19,web,delivered
176286,2020,2024-03-21 04:43:14,store,shipped
11892,1013,2024-06-06 05:02:58,web,paid
59385,1254,2024-01-29 08:06:31,web,delivered
45890,4187,2024-05-25 15:40:18,app,paid
80713,3202,2024-02-28 03:45:16,app,delivered
162033,5802,2024-01-15 06:19:09,app,delivered
5464,2233,2024-01-08 00:08:12,store,canceled
157701,2976,2024-04-23 15:05:45,app,delivered
178298,1681,2024-06-28 20:05:41,store,canceled
144404,3859,2024-03-16 01:37:04,app,delivered
136921,5045,2024-04-05 18:41:42,app,delivered
178517,3595,2024-05-29 22:42:51,web,delivered
95581,3392,2024-04-22 02:40:01,app,shipped
174345,3692,2024-05-27 18:41:15,app,paid
115389,2333,2024-02-10 10:02:34,app,delivered
178982,5142,2024-06-16 18:58:48,web,paid
17334,5564,2024-01-27 23:44:16,app,delivered
186143,2379,2024-04-28 15:32:53,web,paid
166139,3215,2024-01-07 03:15:54,app,delivered
20743,2129,2024-03-03 21:27:54,app,paid
183262,3871,2024-04-28 01:31:27,web,returned
75447,2026,2024-05-08 19:07:26,web,paid
54634,2392,2024-04-11 16:30:41,web,paid
141469,4538,2024-03-13 07:19:03,web,delivered
173336,4472,2024-02-24 14:30:05,web,returned
26136,1372,2024-04-01 20:16:19,web,delivered
12362,4178,2024-06-20 07:59:59,web,paid
178189,1073,2024-04-06 12:17:58,web,delivered
189460,4847,2024-06-30 20:03:17,web,delivered
85740,2290,2024-04-20 10:30:46,web,delivered
59108,4744,2024-04-16 01:49:46,web,delivered
29546,2216,2024-01-12 08:08:16,web,paid
188796,4035,2024-01-14 02:29:11,web,delivered
115133,5936,2024-06-26 23:03:12,web,delivered
175549,3865,2024-02-23 16:36:44,web,delivered
129903,3202,2024-03-17 19:11:32,web,delivered
120623,3236,2024-02-04 16:37:16,app,delivered
82551,2603,2024-02-21 14:12:42,web,shipped
129027,2011,2024-06-04 10:58:16,app,delivered
55855,5324,2024-03-03 01:45:35,app,delivered
174814,4386,2024-01-01 08:56:20,app,canceled
29657,3538,2024-06-13 17:15:42,web,shipped
50317,2403,2024-05-01 09:11:20,app,delivered
64820,4823,2024-06-19 13:35:18,web,canceled
67729,4823,2024-06-06 10:19:26,app,canceled
183184,4566,2024-02-11 16:20:04,store,delivered
182046,3515,2024-04-23 17:24:20,store,delivered
134219,3877,2024-06-10 04:42:06,store,delivered
174309,2144,2024-04-03 14:14:43,web,delivered
176257,2403,2024-03-22 04:45:08,web,delivered
77390,4368,2024-05-08 02:23:29,web,paid
63317,4823,2024-02-18 11:48:12,web,delivered
192715,4823,2024-06-19 07:17:28,app,delivered
16689,4975,2024-06-30 12:25:55,web,delivered
126627,5867,2024-04-15 22:07:20,web,delivered
115776,2432,2024-02-17 13:14:04,app,canceled
158703,4801,2024-06-08 14:45:21,app,delivered
144581,3850,2024-03-10 03:07:09,web,delivered
160597,2726,2024-03-01 08:35:49,app,delivered
111290,2752,2024-06-09 06:58:55,app,delivered
69333,4566,2024-04-30 18:05:00,web,paid
40188,3673,2024-04-27 07:12:55,web,delivered
43579,3813,2024-05-28 11:43:13,web,delivered
105468,5574,2024-04-08 21:25:12,app,paid
18229,4578,2024-05-12 17:32:10,web,paid
10471,1802,2024-01-28 21:27:00,app,delivered
134167,2518,2024-05-15 01:38:44,web,delivered
140551,5366,2024-04-26 12:29:43,app,delivered
165629,4566,2024-03-02 09:18:11,app,delivered
126720,5778,2024-01-21 23:04:55,web,delivered
112134,5464,2024-04-09 10:13:11,web,delivered
52543,5489,2024-01-28 22:38:31,app,delivered
74120,1802,2024-01-07 03:55:24,web,delivered
171856,2928,2024-03-16 19:20:47,web,delivered
48229,3202,2024-02-20 08:23:38,web,delivered
65205,4979,2024-04-13 02:34:24,store,delivered
97161,1643,2024-03-13 12:52:51,app,delivered
61366,1538,2024-06-16 16:49:48,app,paid
71957,1464,2024-06-22 21:01:08,store,shipped
36235,1472,2024-05-25 07:43:20,web,canceled
14138,5328,2024-05-21 01:07:58,web,paid
141381,1637,2024-02-04 12:03:00,web,paid
52984,1802,2024-04-07 20:31:45,web,delivered
167327,5732,2024-03-10 16:04:52,web,shipped
178430,4823,2024-01-06 18:46:41,store,canceled
118244,5720,2024-04-11 17:06:10,app,canceled
133432,2495,2024-04-04 14:51:06,app,delivered
139024,1094,2024-02-16 13:03:57,web,canceled
155176,1316,2024-02-01 14:49:48,web,shipped
52929,4823,2024-03-16 07:37:35,app,paid
173412,5057,2024-03-27 02:03:42,web,canceled
111667,4233,2024-04-15 12:51:14,web,shipped
192744,4169,2024-04-15 19:31:30,web,delivered
67295,2316,2024-06-27 07:51:16,app,shipped
103977,3895,2024-02-22 14:41:33,web,delivered
53008,1195,2024-06-24 11:13:32,web,delivered
89555,2457,2024-02-22 08:31:48,web,paid
43696,4371,2024-02-28 18:53:23,app,paid
14275,3487,2024-03-25 09:16:16,app,canceled
7744,1646,2024-01-31 07:24:04,web,delivered
192680,3804,2024-03-26 00:56:02,store,returned
134612,2547,2024-04-16 16:28:50,web,delivered
22277,3223,2024-02-16 22:16:13,web,delivered
46675,5580,2024-06-30 02:09:53,app,canceled
71455,5687,2024-06-14 23:06:23,store,delivered
59131,5375,2024-06-10 05:06:35,app,delivered
16677,4069,2024-04-07 05:43:30,store,paid
11672,2318,2024-06-14 08:01:22,web,delivered
41037,3064,2024-05-03 14:14:21,web,paid
55809,1355,2024-01-15 16:23:31,app,shipped
13852,3458,2024-04-14 20:40:24,app,delivered
4062,2603,2024-03-16 05:31:15,web,paid
146778,1802,2024-05-23 20:51:56,store,delivered
35475,2414,2024-06-22 07:43:54,web,delivered
27796,4766,2024-06-08 04:49:40,web,canceled
180041,2686,2024-02-09 09:05:41,web,returned
17854,5219,2024-03-31 16:03:07,web,delivered
131074,2257,2024-01-09 05:46:11,app,delivered
69819,2230,2024-04-07 05:23:57,web,shipped
34616,5362,2024-03-20 20:32:35,web,canceled
133384,1467,2024-05-15 11:57:44,web,shipped
167543,4905,2024-06-19 03:49:49,app,paid
31921,2619,2024-01-04 17:36:24,app,paid
101600,4767,2024-05-05 01:00:24,web,canceled
87877,4609,2024-04-09 01:12:33,app,delivered
77389,3118,2024-04-05 14:55:18,web,canceled
71644,2233,2024-01-08 00:09:14,app,canceled
45824,5914,2024-05-27 17:09:20,app,delivered
61863,4566,2024-04-07 09:26:11,web,paid
2708,3086,2024-05-28 02:27:37,web,paid
22233,2227,2024-03-22 11:58:39,web,shipped
175436,2257,2024-02-09 21:49:47,app,shipped
192688,2233,2024-01-25 18:32:15,web,delivered
197283,2987,2024-05-31 03:08:30,web,paid
85497,1464,2024-01-21 12:02:43,web,shipped
135977,2175,2024-04-06 12:37:58,web,delivered
37598,3274,2024-05-11 10:45:35,web,delivered
58783,1115,2024-01-11 07:44:53,web,returned
193724,1070,2024-06-13 02:13:20,app,delivered
103638,1736,2024-06-18 12:35:59,app,delivered
88989,2253,2024-03-23 18:55:26,app,delivered
60308,2958,2024-04-21 16:38:28,web,canceled
151068,1800,2024-05-05 07:34:02,web,delivered
137386,3216,2024-03-05 04:26:40,store,shipped
195812,3514,2024-02-10 23:35:39,web,paid
43230,4266,2024-02-15 19:14:00,web,delivered
589,1516,2024-06-02 08:52:26,store,shipped
43407,4973,2024-05-26 10:57:55,web,delivered
153544,3655,2024-05-17 14:17:16,store,paid
182592,4617,2024-02-06 10:16:36,web,delivered
101843,4333,2024-01-08 06:16:06,store,returned
110403,3813,2024-02-24 22:15:31,web,delivered
42108,2403,2024-04-23 14:27:01,app,delivered
171679,3265,2024-02-13 23:52:56,app,delivered
197399,1665,2024-04-07 04:08:55,web,delivered
142285,3824,2024-05-05 06:05:18,store,delivered
106151,1715,2024-06-09 03:54:40,app,delivered
80701,3265,2024-02-06 19:40:21,web,delivered
197419,3721,2024-05-24 18:46:10,app,shipped
78562,4787,2024-06-20 19:11:47,app,delivered
7174,4281,2024-05-14 06:56:34,app,delivered
31149,4509,2024-01-09 16:33:04,app,returned
20253,2547,2024-03-23 14:21:21,web,delivered
38922,5910,2024-05-15 07:14:26,web,delivered
62259,4823,2024-06-01 11:07:18,app,shipped
116083,1565,2024-04-09 20:42:31,store,delivered
70187,3541,2024-04-16 06:33:24,web,delivered
142178,2233,2024-03-01 23:41:41,app,paid
80616,3072,2024-02-02 23:44:45,web,delivered
114781,5787,2024-04-26 13:21:38,web,delivered
26714,5842,2024-03-22 12:47:10,web,canceled
37415,4566,2024-05-21 09:28:39,web,canceled
118012,1551,2024-05-12 02:08:02,web,canceled
142606,2403,2024-03-20 16:56:23,web,delivered
197149,2535,2024-04-21 19:35:18,web,delivered
91222,2256,2024-01-25 11:03:27,web,delivered
149258,5495,2024-04-21 02:19:48,web,delivered
107745,4566,2024-04-06 01:33:30,web,delivered
85273,3265,2024-02-25 14:49:21,app,canceled
135032,2778,2024-06-13 07:12:02,web,delivered
107476,2900,2024-01-28 04:57:10,app,returned
80555,5603,2024-06-20 06:32:44,app,delivered
132714,1102,2024-04-18 16:38:39,web,delivered
145174,2538,2024-03-11 12:17:16,app,canceled
151749,2020,2024-01-28 19:23:01,store,delivered
81359,4738,2024-05-21 18:55:11,web,canceled
169700,2802,2024-05-04 11:10:42,app,shipped
83241,5219,2024-04-23 19:09:54,web,delivered
37630,2403,2024-04-21 23:18:28,app,returned
84923,4519,2024-05-07 21:01:40,web,delivered
113687,3467,2024-06-11 14:21:30,web,paid
73816,3875,2024-06-20 07:29:07,web,delivered
54964,5801,2024-04-07 02:24:50,app,delivered
104691,3477,2024-05-18 09:14:42,web,paid
57063,1869,2024-03-10 05:23:58,web,canceled
60872,4823,2024-05-01 06:25:40,store,returned
192337,1355,2024-02-15 17:31:50,store,delivered
27628,4823,2024-05-09 17:58:32,app,shipped
115972,3314,2024-04-20 13:55:41,web,shipped
195293,1548,2024-04-11 11:06:23,web,returned
62431,4823,2024-05-29 03:42:20,app,shipped
114419,1769,2024-05-03 13:22:13,app,canceled
110278,4617,2024-02-24 01:47:45,web,delivered
160321,5359,2024-01-28 16:58:33,web,delivered
93702,4451,2024-05-07 08:24:44,app,delivered
4888,2142,2024-04-30 01:15:32,web,shipped
129381,1467,2024-02-04 10:24:49,store,shipped
51895,2796,2024-01-21 05:23:07,store,canceled
121671,1897,2024-04-28 20:38:19,web,canceled
85041,3152,2024-05-13 09:29:05,app,delivered
34632,4745,2024-06-02 20:57:08,store,returned
108772,1571,2024-05-01 20:30:37,web,delivered
122848,1592,2024-06-16 17:34:02,app,delivered
187630,2477,2024-04-24 09:51:51,web,delivered
196472,5466,2024-04-21 11:39:06,web,paid
55244,5136,2024-06-23 19:27:28,web,delivered
31231,4566,2024-05-17 20:11:23,web,delivered
147129,4566,2024-06-14 08:24:46,app,paid
98518,5732,2024-06-20 11:52:34,web,canceled
8117,3895,2024-02-20 02:33:00,store,paid
50078,3693,2024-02-06 05:18:30,app,canceled
68294,2233,2024-06-07 15:02:14,app,delivered
105486,2183,2024-04-13 06:17:29,app,canceled
